N1,N2,N10,N100
8615,0.149236,1.51464,0.809044,1.0843
8616,1.73348,0.422871,1.19192,1.09964
8617,0.557094,1.23905,0.817451,0.978933
8618,1.08375,0.464667,1.29867,0.994644
8619,1.41924,0.578023,1.05535,1.11688
8620,0.39854,0.661441,0.826667,0.966681
8621,0.115473,0.77648,1.15342,1.02684
8622,0.221732,0.445051,1.31092,1.00036
8623,0.355018,0.737212,1.10844,1.20984
8624,0.868516,1.13532,0.791474,1.11466
8625,2.00778,0.925993,0.684738,1.14995
8626,0.722547,0.223579,1.10629,0.886934
8627,1.74763,1.26706,1.26339,0.954751
8628,0.392399,0.923015,1.84799,0.934273
8629,0.399318,0.337948,0.955661,1.11222
8630,1.074,0.206523,0.72343,0.809605
8631,0.446301,0.5926,0.888744,0.983891
8632,3.74409,1.92221,1.13095,1.04616
8633,1.48096,1.53409,0.919536,0.948125
8634,1.05888,0.0533568,1.32389,1.11144
8635,1.35203,0.546713,1.2543,0.889464
8636,0.656244,0.660929,1.2002,0.896788
8637,0.850648,1.05617,1.28722,0.942852
8638,3.0552,0.347799,0.795149,0.871441
8639,0.174547,0.928177,0.603572,0.829702
8640,0.152892,0.879976,0.536904,1.10241
8641,0.148771,0.650327,0.896867,0.837146
8642,0.489318,0.171685,1.4329,0.941468
8643,0.481151,0.558478,1.7068,0.935618
8644,0.187506,1.12454,0.675533,0.965398
8645,1.77117,0.164997,1.21342,1.02327
8646,1.13846,1.26509,1.23446,1.00889
8647,0.606064,1.67505,0.777584,0.968602
8648,3.31374,0.2295,1.26299,0.923519
8649,0.490254,0.108137,0.791944,1.03649
8650,0.806583,2.22623,1.1195,0.90452
8651,0.836662,0.697037,1.34579,0.818382
8652,2.02857,0.722857,1.40204,0.96061
8653,0.0946383,1.01872,1.00107,0.913382
8654,3.26706,0.39938,0.811209,1.04773
8655,1.54769,1.04372,0.661964,1.0917
8656,1.16752,0.721502,1.17934,1.00374
8657,0.436048,1.07445,1.30402,0.906978
8658,1.02487,0.602732,1.11273,1.0901
8659,1.23806,1.59684,0.777866,1.00459
8660,0.691219,2.20293,1.31224,0.917407
8661,2.29869,1.54588,1.13314,1.02558
8662,0.397707,0.621667,1.65203,0.7588
8663,0.0958998,2.11139,1.09951,1.04808
8664,0.792821,3.21761,0.806924,0.981738
8665,4.38855,1.06469,0.601907,0.922278
8666,0.584068,1.92766,1.06097,0.902694
8667,1.88791,0.437251,0.76288,1.02961
8668,0.0996866,0.683448,0.955632,0.933175
8669,0.891477,0.254409,0.463244,1.18919
8670,0.724023,1.06885,0.662199,1.28509
8671,0.33357,0.700303,0.7015,1.04315
8672,1.31195,1.45891,1.1198,1.08201
8673,1.44822,0.803738,1.29107,0.998686
8674,0.293272,0.703532,1.36908,1.04835
8675,0.00115478,1.51032,1.00903,1.0869
8676,2.33605,1.03603,1.11423,0.87654
8677,1.94108,0.7169,1.02592,0.938738
8678,2.25926,0.677085,1.20937,1.00704
8679,0.113263,0.953012,0.597143,1.10766
8680,0.996209,1.95974,1.13936,1.02014
8681,0.506757,2.11413,0.900864,1.04824
8682,1.84921,0.911699,2.41334,0.887936
8683,0.311153,0.730662,1.08111,1.12125
8684,0.379402,0.710412,0.810431,1.04229
8685,1.2885,0.72953,0.768669,0.936909
8686,1.88504,3.9257,1.91396,0.936026
8687,2.30579,0.44068,0.425786,1.01692
8688,0.983914,1.76009,0.746767,0.945636
8689,0.0698322,2.21268,1.15876,0.931802
8690,2.48038,1.22667,0.604557,0.929469
8691,3.56863,0.329698,0.945869,1.23645
8692,0.0242619,0.398834,1.0049,1.0647
8693,0.310617,0.384317,0.713112,1.00647
8694,0.381771,1.07775,1.07766,1.07964
8695,1.77099,1.04524,0.60545,1.04235
8696,2.24655,1.41538,1.25636,1.01071
8697,2.58838,0.566382,0.835758,0.973336
8698,1.15269,0.748495,1.20889,0.861738
8699,0.662862,1.91517,0.704869,1.03875
8700,1.07575,0.165536,0.898163,0.760247
8701,1.16407,0.506018,0.958457,0.87413
8702,0.0468966,2.12553,1.68337,1.05421
8703,0.551853,0.768331,0.755234,1.20898
8704,1.32385,0.510359,1.15101,1.05928
8705,0.0663307,1.52941,0.862121,0.950622
8706,0.250763,1.82147,1.02926,0.956169
8707,0.12913,0.123492,1.14808,1.0353
8708,1.77275,0.89238,0.689763,0.94907
8709,0.835415,1.51532,0.460497,0.922573
8710,0.734129,1.95356,1.05384,0.888746
8711,4.05941,0.437225,1.19398,1.09068
8712,1.21593,0.762798,0.833351,1.06151
8713,0.921668,0.96183,1.54937,0.982579
8714,1.74934,1.26813,0.906504,0.818088
8715,1.29102,1.39637,1.7681,1.05535
8716,3.16227,1.46258,0.971925,1.10541
8717,0.221699,0.295559,1.06612,1.09194
8718,0.758904,1.08514,0.857735,1.09343
8719,0.936486,0.424398,1.28719,1.05522
8720,0.709545,0.683003,1.40495,1.07062
8721,1.75098,1.33757,0.560689,0.990506
8722,0.377511,0.914839,1.11986,0.867185
8723,0.203581,0.359241,0.837575,0.999024
8724,0.86051,1.79804,0.964153,0.984294
8725,0.0257249,1.93866,1.14498,0.964046
8726,0.573917,0.378931,0.906907,0.928137
8727,0.245782,0.381206,0.89076,1.00074
8728,0.0127313,1.11833,1.59959,0.988113
8729,1.09779,0.585057,0.844126,1.03158
8730,0.361226,0.783456,1.36619,0.925283
8731,0.233194,1.29332,1.01921,0.87396
8732,2.25576,0.651789,1.19054,1.18064
8733,0.149171,0.231416,0.971282,0.785627
8734,1.14577,1.18418,0.976713,1.15646
8735,2.96133,1.46928,1.31096,0.885253
8736,0.0167006,1.57586,0.553889,1.07931
8737,3.20175,0.779635,0.899444,1.03075
8738,2.31536,0.820073,0.862761,0.949125
8739,0.237457,0.508019,1.15402,1.0293
8740,0.341523,1.48137,1.08846,1.04402
8741,1.65491,2.6201,0.810245,1.0188
8742,3.81367,1.71579,0.8588,1.21875
8743,1.81766,0.3348,0.635274,0.947291
8744,0.673915,0.342394,0.652139,0.943256
8745,0.15274,0.0799612,0.813966,1.00442
8746,3.2384,0.0502489,0.866571,1.07244
8747,0.113907,1.04792,1.63927,1.10882
8748,0.179373,1.9151,0.976983,0.926494
8749,1.81906,3.15882,1.28304,0.914823
8750,0.919325,3.04846,1.01081,1.06066
8751,0.949751,0.778866,1.1751,1.04037
8752,1.94549,0.797479,0.567919,0.874286
8753,0.0977614,1.36579,0.538885,0.963308
8754,0.0504126,2.42572,1.05015,1.06992
8755,0.227717,0.305911,0.903379,0.960073
8756,0.129262,1.11651,0.744744,1.21301
8757,0.453611,0.725673,1.38424,0.948895
8758,1.38389,0.902418,0.88637,1.05941
8759,1.41316,0.554572,0.578719,1.13086
8760,0.906978,0.747972,0.45732,1.08753
8761,2.23088,0.748104,0.929089,1.03717
8762,1.02605,0.204652,1.35973,1.07713
8763,0.249334,1.43345,0.949644,1.13699
8764,1.3521,1.30935,1.26306,0.997043
8765,0.703175,0.392314,1.14996,1.09804
8766,0.922703,0.264179,0.665151,0.954668
8767,1.75941,1.05626,1.52163,1.04537
8768,2.99414,0.599398,0.823273,0.849292
8769,0.243358,3.25782,1.41732,0.904047
8770,1.13298,0.0124122,0.719148,1.10579
8771,1.32176,2.4153,0.828963,0.78405
8772,0.591143,1.22902,1.01328,1.14011
8773,2.18873,0.246728,1.17006,1.05941
8774,1.62461,0.283566,1.204,0.913397
8775,0.30223,1.46639,1.90947,1.17344
8776,1.79301,1.16439,0.557393,0.902487
8777,0.0161284,3.25298,0.68733,0.944629
8778,0.888193,0.617782,0.567197,0.928071
8779,0.0224645,1.83268,0.644497,1.01033
8780,2.1117,0.656173,1.09348,0.93667
8781,1.54586,1.42605,0.869085,0.903395
8782,0.559544,2.03281,1.30023,1.09025
8783,0.733918,0.378604,1.35949,1.04601
8784,0.200475,0.468407,0.64885,0.830477
8785,3.38173,0.948573,1.0381,1.21962
8786,0.179351,0.200989,0.525722,1.16165
8787,0.653716,0.645445,0.915366,0.923677
8788,0.0270865,4.26,0.815566,1.00457
8789,0.107368,1.13249,1.47897,1.07941
8790,0.238521,1.10719,0.933149,0.975712
8791,0.957585,1.55486,0.958958,1.03569
8792,2.33634,0.549746,0.845276,0.91361
8793,2.77664,0.841655,0.853719,1.07001
8794,0.259286,0.404239,1.08038,1.03511
8795,0.341371,0.765803,0.778695,1.08285
8796,2.47784,0.901224,0.799922,0.935524
8797,3.09111,0.381531,1.15934,0.956998
8798,1.39642,1.37461,0.603021,1.01125
8799,0.757103,1.5745,1.17075,1.0741
8800,0.474444,1.02152,1.315,0.966925
8801,0.6921,0.956936,0.937152,1.10613
8802,3.50717,1.23526,0.666172,0.837542
8803,0.117307,0.241668,1.19139,0.842079
8804,0.122596,1.23464,0.885875,0.898787
8805,0.10154,0.3042,1.23499,0.886488
8806,1.42599,0.189168,0.401951,0.816338
8807,0.0870115,0.844739,0.857079,0.966407
8808,4.52694,0.752832,0.735443,0.966413
8809,0.0852827,1.2172,0.986437,0.859749
8810,6.60456,0.264182,1.55065,1.04771
8811,3.53766,2.0033,0.857486,1.1082
8812,0.710852,1.41643,1.17914,0.903368
8813,1.22623,0.419448,1.00484,0.925474
8814,0.000119573,4.23896,1.28784,0.992191
8815,0.220137,1.19113,1.05269,0.95385
8816,0.867974,0.91133,0.991596,1.04559
8817,0.0542366,0.178053,1.66614,0.977564
8818,1.23936,1.79852,0.630942,1.00193
8819,0.573136,0.526908,0.94771,0.981205
8820,1.83946,0.527986,0.591535,0.967883
8821,0.634633,0.682446,1.61678,1.1126
8822,0.749045,0.466755,0.746713,1.05623
8823,0.498002,1.1733,1.19972,1.08735
8824,2.27522,0.687647,0.523346,1.01466
8825,0.651524,0.579917,0.651602,1.07514
8826,0.484619,0.984384,0.673657,1.15793
8827,0.666208,1.61213,0.716705,0.998271
8828,0.483189,1.00921,0.57635,0.789605
8829,0.085393,0.821621,1.03121,0.780277
8830,0.0296394,0.344439,0.665831,1.01992
8831,0.937164,1.0949,0.913585,1.05058
8832,0.112676,0.389839,0.982751,0.970203
8833,1.68667,1.16553,1.25051,0.920552
8834,0.852747,2.253,1.81542,1.19244
8835,0.31432,1.51642,0.669938,1.09152
8836,1.30609,0.389068,0.78208,1.01378
8837,0.71356,2.31793,0.827729,0.918094
8838,1.12509,0.392508,0.822173,0.866635
8839,0.263469,0.513686,1.11625,0.758995
8840,0.326394,1.70243,0.836509,1.00197
8841,0.200729,1.06584,1.07517,0.967793
8842,1.7418,0.598324,1.04084,0.938269
8843,0.13718,0.30677,1.35383,0.942764
8844,0.237674,1.56293,0.965167,0.923673
8845,0.641924,0.33219,0.667147,0.999146
8846,1.23035,0.694015,1.36882,0.978688
8847,0.414276,0.485567,0.911946,0.923744
8848,0.458094,1.30535,0.603769,0.823763
8849,0.258047,0.886546,1.09219,1.06598
8850,0.711348,0.491556,0.873474,0.994104
8851,2.52914,1.30053,1.22982,1.1968
8852,1.23198,0.728331,0.746056,1.12263
8853,1.09316,0.359231,0.572719,1.08295
8854,0.22883,0.749145,0.555791,1.04809
8855,1.6484,0.893632,1.11914,1.02411
8856,1.0799,2.45153,1.231,1.05659
8857,1.93788,0.725208,0.924324,1.08972
8858,1.08244,0.203053,1.22603,1.08025
8859,1.39862,1.02361,0.712091,0.933079
8860,1.24918,0.712663,0.538202,0.879046
8861,0.272546,0.817597,0.938622,1.02144
8862,2.64383,0.611877,0.904104,1.06171
8863,3.67386,4.29147,1.45064,0.907604
8864,2.51182,1.39358,1.22227,0.913673
8865,0.401182,2.55295,1.05213,1.07069
8866,0.0990436,0.439089,0.570425,0.981135
8867,1.38672,1.41802,0.916045,0.811566
8868,0.609599,0.860567,1.05154,0.986737
8869,0.0376501,0.581648,0.797956,1.06637
8870,4.0987,1.21552,0.891336,0.925857
8871,0.0274752,5.10368,1.22821,1.1582
8872,0.72084,0.450869,0.622824,1.06625
8873,0.524908,0.466059,0.945794,1.10759
8874,1.51178,1.93742,0.640118,1.16416
8875,0.575731,0.288481,1.18957,1.04342
8876,0.873734,0.733899,0.497257,0.811047
8877,2.20678,2.03809,0.61311,0.976872
8878,0.10666,1.09432,1.6682,0.983355
8879,0.243689,0.535917,1.11314,0.913
8880,1.29125,0.698179,0.78404,0.850013
8881,0.314312,0.82228,1.18604,1.03393
8882,0.693602,1.61678,1.3928,0.923686
8883,1.28987,1.12011,0.982527,0.960899
8884,0.572089,1.30389,0.844627,0.988717
8885,0.162795,0.845318,1.00489,0.961402
8886,1.81018,0.417938,0.689735,0.948534
8887,0.444953,0.127908,1.51571,1.08517
8888,0.0849766,1.89686,0.841636,0.910583
8889,0.0279898,0.235857,1.03214,0.926422
8890,0.129423,3.09871,1.33565,1.10579
8891,0.329551,0.0489539,0.689548,1.07213
8892,0.422253,2.70561,1.14809,0.906651
8893,0.464051,1.0648,0.645204,0.904264
8894,1.06322,2.08327,1.14495,1.08513
8895,2.17352,2.18367,1.0342,1.0743
8896,0.116959,1.36098,0.933389,0.975455
8897,0.876408,0.499812,0.885728,1.12492
8898,0.621065,0.0932175,1.05071,1.09204
8899,0.487841,1.10478,0.93568,1.16686
8900,0.632858,1.18263,0.861488,1.0312
8901,1.29823,1.15918,0.923982,0.997194
8902,3.79975,1.48314,0.658449,0.927075
8903,2.6687,0.788673,0.850019,1.01941
8904,0.219371,2.95654,1.13663,0.946984
8905,0.688886,0.958176,1.07401,1.10397
8906,1.28489,1.007,0.861711,0.844295
8907,0.0303187,1.26762,0.77683,0.873788
8908,1.34531,1.53756,1.67436,0.910338
8909,0.508755,3.46717,1.69915,0.893879
8910,0.918066,0.834738,1.17974,1.19054
8911,0.989863,0.591725,0.931589,0.885289
8912,0.469479,1.20016,0.804693,1.09609
8913,0.490254,1.75255,0.965204,0.863553
8914,1.1343,2.45567,0.806062,0.89266
8915,0.196795,1.78292,0.77271,1.0235
8916,0.235304,1.10167,1.22086,0.953532
8917,1.27127,1.63015,1.37713,0.970065
8918,0.870791,0.464741,0.930677,0.786465
8919,2.4058,2.05557,0.777426,0.814086
8920,1.69449,2.13669,1.21991,0.992851
8921,0.169884,1.64497,0.87522,1.02253
8922,0.593403,0.705455,0.921521,1.16203
8923,1.25122,0.208779,1.02881,1.05874
8924,1.3523,0.117901,0.81175,1.07512
8925,0.457451,1.47291,0.790503,0.992576
8926,1.15473,1.52514,0.542693,0.882924
8927,0.94882,0.488967,0.746091,1.03902
8928,0.798801,1.49871,0.929412,0.992929
8929,0.0725621,1.24726,0.973276,0.859388
8930,0.773121,1.41009,0.674976,0.839946
8931,0.81563,1.65604,1.24919,1.06399
8932,0.43977,0.501422,0.871537,1.20234
8933,0.412449,0.271032,0.971915,1.09064
8934,1.50218,1.00618,1.07095,1.01388
8935,1.31866,1.84396,0.560992,1.05651
8936,0.67961,1.43235,0.913724,0.898018
8937,0.445667,0.498885,0.974935,0.921606
8938,0.0733069,1.65721,0.801915,1.03994
8939,3.20573,0.125424,1.03884,0.929333
8940,1.63637,0.672652,0.970131,1.01277
8941,1.66037,0.470325,0.852338,1.13071
8942,0.188759,0.945205,1.08231,1.12061
8943,0.0491548,0.231328,1.29691,0.796774
8944,0.32227,1.64254,0.717758,1.10084
8945,0.973482,0.831494,1.1461,1.11151
8946,0.948112,0.749527,1.65223,1.28026
8947,1.65664,0.352034,0.902763,0.901078
8948,3.21809,0.196734,0.909882,0.9876
8949,0.380413,0.687744,0.911608,0.919425
8950,1.96908,0.812558,1.22432,0.933707
8951,0.256757,0.389173,0.622581,1.01532
8952,0.738038,2.24669,0.722052,0.961259
8953,1.76468,0.769471,1.06976,0.866759
8954,2.23233,0.840708,0.881547,0.920162
8955,0.189556,0.692395,0.789598,0.946025
8956,0.602636,1.96119,1.04101,1.01643
8957,2.37744,0.498504,0.768892,1.00288
8958,1.62405,0.964527,1.37294,0.935863
8959,1.63612,1.2424,0.567746,0.883849
8960,0.307132,0.60776,1.51765,1.07554
8961,0.241054,0.34671,0.615187,0.830744
8962,1.60369,0.449502,1.13275,1.07176
8963,0.0126667,0.877671,0.910966,0.789658
8964,1.1621,1.36042,1.15054,1.10539
8965,0.173995,0.451595,0.95062,0.97995
8966,0.00353443,1.95421,0.987609,1.07488
8967,0.207515,0.947229,1.20022,0.915756
8968,3.7065,0.69063,0.326729,0.995384
8969,1.33468,0.157206,0.820907,0.892227
8970,0.757646,1.31834,0.679885,1.05413
8971,0.306269,1.1711,0.726102,1.17531
8972,1.56061,0.362924,0.950855,1.00794
8973,0.032437,0.771613,0.400144,0.984133
8974,3.23925,1.23313,1.58348,0.823116
8975,3.23782,1.76904,1.44292,0.753093
8976,0.422594,1.01627,1.3876,0.97591
8977,0.146852,1.6227,0.665738,1.14122
8978,0.806238,0.882208,0.855781,1.02378
8979,0.0762178,1.02356,1.32779,1.22593
8980,0.465017,0.457666,0.760069,0.955431
8981,0.949104,2.59187,1.00256,0.916885
8982,0.305297,0.202147,1.2001,1.06989
8983,0.620823,1.83798,1.40149,1.01522
8984,0.453108,0.628002,0.829086,1.12226
8985,2.39368,0.657021,1.09639,1.00232
8986,0.0665968,1.83902,1.06203,1.03183
8987,0.101684,0.697533,0.735324,0.926763
8988,0.0690093,0.518972,1.37589,0.956332
8989,1.76029,0.151811,1.2343,0.87722
8990,0.886064,1.08676,1.09082,1.09253
8991,0.817861,0.838703,0.596972,0.993607
8992,0.785467,0.859291,0.578344,0.905647
8993,1.29196,2.41432,1.66547,0.928583
8994,0.120151,0.960598,0.839581,0.939585
8995,0.298744,2.17607,0.825835,0.832696
8996,1.29345,1.36176,0.74005,1.13219
8997,0.100874,0.129263,1.10679,1.07303
8998,0.181147,0.888004,0.656824,1.10769
8999,0.0999661,1.14316,0.537551,1.08898
9000,0.156224,0.272921,1.20683,0.864264
9001,0.000204435,0.541879,1.53184,0.887319
9002,0.207451,0.818221,1.28855,0.939898
9003,0.417031,1.48364,0.982714,1.00824
9004,2.04642,1.36158,0.92914,1.22775
9005,1.67127,1.55532,0.929025,0.780786
9006,2.1979,0.197425,1.47751,0.873127
9007,0.512886,0.443226,1.11057,1.0384
9008,0.224553,0.728722,1.14936,0.924476
9009,0.487069,1.45913,1.00212,0.980374
9010,0.13485,1.09394,1.2614,0.933014
9011,0.174486,1.68315,1.13088,0.914151
9012,0.792636,2.184,1.10807,0.967993
9013,0.423359,2.28832,0.890934,1.0007
9014,1.09443,0.977634,1.16312,1.05253
9015,0.882363,0.776801,0.866422,1.12668
9016,1.6066,0.325835,1.68189,0.924014
9017,0.0218309,2.84272,1.15455,1.06488
9018,0.787759,0.487311,0.61219,0.831621
9019,2.38545,2.34993,1.44954,1.14602
9020,0.0683328,1.17994,1.18694,1.0454
9021,4.63068,0.776833,0.371489,0.953642
9022,0.454539,0.199699,0.737498,0.94193
9023,0.186617,0.794796,1.4851,0.953488
9024,0.855634,1.04249,0.86757,1.06766
9025,0.405475,1.07049,0.754919,1.14284
9026,0.92559,0.701567,1.47306,0.980265
9027,0.742296,1.76357,0.637493,1.0926
9028,0.337978,0.3451,1.05155,1.00495
9029,0.00431485,0.538693,0.945282,0.935041
9030,1.42698,1.97154,1.24747,0.968337
9031,1.75075,0.823097,1.05243,1.08384
9032,1.2809,1.21169,1.35795,1.06138
9033,0.0782233,0.829443,1.05004,1.26827
9034,2.38097,0.0241136,0.763256,1.01931
9035,1.04596,2.23769,0.685643,0.902622
9036,0.0732966,0.871953,1.2441,1.01728
9037,0.662157,0.597128,0.653491,1.08244
9038,0.237572,2.09806,0.885466,1.04616
9039,1.15086,0.415856,0.660355,0.980981
9040,2.70551,0.826745,0.965514,1.09101
9041,0.186509,0.163287,0.640068,0.875159
9042,0.937716,0.859637,0.634352,1.04802
9043,1.98708,0.525339,0.820688,1.25261
9044,0.37742,0.588068,1.02527,1.11144
9045,0.522832,0.962749,0.450165,0.976381
9046,0.81521,1.00385,1.38863,1.14188
9047,1.40252,2.41143,0.692151,1.14278
9048,0.987733,0.678299,0.800023,0.904935
9049,1.11781,0.693758,1.00176,1.05776
9050,0.428648,3.02366,1.21728,0.904498
9051,0.683191,0.739192,0.847038,0.94271
9052,0.867884,1.30617,0.699321,1.09383
9053,1.06702,2.67381,0.971448,1.0206
9054,0.96986,0.329183,0.884294,0.945447
9055,0.899816,0.363919,0.795948,1.00116
9056,0.897219,1.74494,0.733361,1.02049
9057,2.40637,2.85104,1.56147,0.871396
9058,0.896313,0.457937,1.20404,1.03015
9059,0.347809,1.21869,0.656003,1.16587
9060,1.37573,0.785688,0.830776,0.837173
9061,0.34772,0.897584,0.642401,0.997823
9062,0.0811954,0.777233,1.27522,1.11538
9063,0.347737,0.287508,0.783518,1.11771
9064,1.2601,0.656857,0.830075,1.11322
9065,0.695346,1.04389,1.11582,0.993731
9066,0.100671,1.12575,0.877752,1.14446
9067,1.28317,0.491875,1.32321,1.04726
9068,0.408265,0.647948,1.30811,0.983305
9069,1.29263,0.360954,0.700147,1.05425
9070,0.0348481,0.751581,0.756414,1.02416
9071,0.397616,0.48216,0.923903,1.00024
9072,2.1993,1.5087,1.23636,0.952712
9073,0.852364,1.26074,1.36805,1.07411
9074,1.58861,0.312436,0.906162,1.064
9075,0.739422,0.937565,0.459107,0.923162
9076,0.204285,1.81967,0.856929,1.03777
9077,1.21163,0.640961,1.1141,0.924554
9078,0.877552,1.9625,1.41209,1.04946
9079,0.992937,1.87602,0.523068,0.952034
9080,0.388014,0.329542,0.640131,0.991443
9081,7.63889,0.486576,1.18245,0.956723
9082,0.238513,0.760033,0.994628,1.13681
9083,0.727592,1.3538,0.822596,0.918655
9084,0.0371777,2.66431,0.757286,1.18566
9085,0.466993,0.259886,1.23061,1.12058
9086,2.06096,0.251348,1.20797,0.973918
9087,0.881865,1.21237,1.39268,1.02766
9088,0.816461,1.55094,0.749009,1.045
9089,3.52059,0.777108,1.07109,0.84426
9090,0.998243,0.682303,0.846842,0.935428
9091,0.526294,0.639403,1.02455,1.00873
9092,0.226405,0.408115,1.0764,0.952406
9093,1.51358,1.50076,0.703251,0.956599
9094,1.29712,0.952198,0.460698,1.07943
9095,0.459309,1.94866,0.848318,0.984484
9096,0.303459,0.365927,0.51141,1.16941
9097,0.976183,0.301765,1.92112,0.948846
9098,1.49931,1.48878,1.40709,1.06813
9099,0.728686,1.19863,1.59951,0.898248
9100,0.00805591,0.888717,1.03816,1.0904
9101,0.38349,0.832019,0.735371,1.08786
9102,1.57543,2.11212,1.34382,1.00424
9103,0.201056,1.28106,1.32121,1.03056
9104,0.676727,2.15907,0.992134,1.0137
9105,1.51802,1.83772,1.2133,1.08994
9106,0.600379,0.357563,0.867829,0.970787
9107,0.0413742,2.95918,1.35146,0.973078
9108,3.23097,1.13615,0.855365,1.09279
9109,1.39662,2.01406,0.702379,0.853679
9110,0.34871,1.05672,0.834511,0.964301
9111,1.04226,0.610236,1.10771,1.07807
9112,0.989052,1.37704,1.41373,1.0642
9113,0.165375,1.76297,0.924967,0.84554
9114,1.2913,0.936698,1.77987,1.08326
9115,0.75056,1.32249,0.861742,0.935283
9116,1.23862,0.708151,0.917295,0.983045
9117,0.45907,0.286086,0.839888,1.06329
9118,0.00588259,0.414986,0.932528,0.910143
9119,0.809884,0.775774,0.917024,0.93942
9120,0.449245,1.67758,1.48897,0.971332
9121,0.822014,1.25815,0.951274,1.01986
9122,0.98446,0.167551,0.753376,1.10526
9123,1.3579,3.72453,1.11777,0.872157
9124,1.47724,0.387846,1.07599,1.05133
9125,1.6023,0.550464,0.655805,1.08798
9126,1.95959,0.356003,0.935989,1.05461
9127,1.35213,1.74059,0.73633,1.21773
9128,0.264546,1.17241,2.38838,0.869945
9129,2.50805,0.520322,0.744544,1.19109
9130,0.0171215,0.967618,0.638954,1.10231
9131,0.0658585,1.36153,0.842836,0.814028
9132,1.21981,0.130885,0.559583,1.00523
9133,2.57808,0.434256,0.914323,0.9968
9134,1.18181,0.356643,0.925831,1.04892
9135,1.33799,0.781318,1.35412,0.900194
9136,0.0788036,0.950599,0.596568,0.970167
9137,1.51688,0.719678,1.05635,0.897061
9138,0.420082,1.42646,1.50735,1.02644
9139,3.26653,1.22148,0.72793,0.859194
9140,4.44401,1.95741,1.17277,1.15507
9141,0.0680956,0.856587,0.530942,0.986665
9142,0.108181,1.13678,1.11988,0.973789
9143,0.251989,0.173661,1.65213,1.10172
9144,0.583752,0.63854,1.06172,1.16904
9145,0.377278,0.274692,0.889193,0.874825
9146,0.345946,0.139621,0.910021,1.09243
9147,2.54919,0.677359,0.969894,1.0511
9148,0.189011,0.535671,0.788471,1.15026
9149,0.591015,0.326831,0.674939,0.926168
9150,0.0703576,2.31718,0.521617,1.15395
9151,0.100964,1.15374,0.515654,1.03238
9152,0.789541,0.711013,1.13277,1.09999
9153,0.741783,1.09014,1.29988,0.832531
9154,0.0360949,0.58792,0.887424,0.914016
9155,0.582507,1.45118,1.26288,1.06054
9156,0.053101,1.45148,0.424718,0.865094
9157,0.8593,1.06442,1.05837,0.957835
9158,0.123337,2.62304,0.883084,0.927888
9159,0.263088,0.824272,1.01183,0.873784
9160,0.990706,0.983907,1.11671,1.03113
9161,0.603778,0.658503,1.23361,1.00656
9162,1.14637,0.614762,1.31607,0.965739
9163,0.598255,1.68356,0.545954,0.839035
9164,0.879506,0.933635,0.499605,0.860624
